日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2020-04-07,人民公园,小雨,8,,2412,09:00-18:00
2020-04-08,人民公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6864,09:00-18:00
2020-04-09,人民公园,小雨,12,,1687,09:00-18:00
2020-04-10,人民公园,雪,0,,8328,09:00-18:00
2020-04-11,人民公园,多云,12,,1559,09:00-18:00
2020-04-12,人民公园,多云,19,,859,09:00-18:00
2020-04-13,人民公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8870,09:00-18:00
2020-04-14,人民公园,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3945,09:00-18:00
2020-04-15,人民公园,晴,23,,5000,09:00-18:00
2020-04-16,人民公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9239,09:00-18:00
2020-04-17,人民公园,雪,6,,7779,09:00-18:00
2020-04-18,人民公园,晴,23,,1435,09:00-18:00
2020-04-19,人民公园,大雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8956,09:00-18:00
2020-04-20,人民公园,晴,13,,6899,09:00-18:00
2020-04-21,人民公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,864,09:00-18:00
2020-04-22,人民公园,雪,28,,1492,09:00-18:00
2020-04-23,人民公园,多云,27,,7528,09:00-18:00
2020-04-24,人民公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5275,09:00-18:00
2020-04-25,人民公园,雪,12,,1669,09:00-18:00
2020-04-26,人民公园,多云,30,,810,09:00-18:00
2020-04-27,人民公园,雪,26,,872,09:00-18:00
2020-04-28,人民公园,雪,3,,2676,09:00-18:00
2020-04-29,人民公园,小雨,1,,3183,09:00-18:00
2020-04-30,人民公园,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,871,09:00-18:00
2020-05-01,人民公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5304,09:00-18:00
2020-05-02,人民公园,小雨,20,,3284,09:00-18:00
2020-05-03,人民公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7096,09:00-18:00
2020-05-04,人民公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5373,09:00-18:00
2020-05-05,人民公园,阴,15,,5793,09:00-18:00
2020-05-06,人民公园,小雨,14,,3427,09:00-18:00
2020-05-07,人民公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1162,09:00-18:00
2020-05-08,人民公园,小雨,19,,5928,09:00-18:00
2020-05-09,人民公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1877,09:00-18:00
2020-05-10,人民公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6120,09:00-18:00
2020-05-11,人民公园,小雨,30,,4302,09:00-18:00
2020-05-12,人民公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4717,09:00-18:00
2020-05-13,人民公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,7341,09:00-18:00
2020-05-14,人民公园,阴,4,,1669,09:00-18:00
2020-05-15,人民公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7849,09:00-18:00
2020-05-16,人民公园,雪,35,,748,09:00-18:00
2020-05-17,人民公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2237,09:00-18:00
2020-05-18,人民公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6143,09:00-18:00
2020-05-19,人民公园,多云,22,,9089,09:00-18:00
2020-05-20,人民公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3764,09:00-18:00
2020-05-21,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1067,09:00-18:00
2020-05-22,人民公园,雪,35,,6421,09:00-18:00
2020-05-23,人民公园,雪,23,,8215,09:00-18:00
2020-05-24,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8032,09:00-18:00
2020-05-25,人民公园,晴,13,,3577,09:00-18:00
2020-05-26,人民公园,阴,32,,3586,09:00-18:00
2020-05-27,人民公园,阴,25,,9650,09:00-18:00
2020-05-28,人民公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3811,09:00-18:00
2020-05-29,人民公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,630,09:00-18:00
2020-05-30,人民公园,多云,23,,8781,09:00-18:00
2020-05-31,人民公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8703,09:00-18:00
2020-06-01,人民公园,晴,8,,6736,09:00-18:00
2020-06-02,人民公园,阴,2,,3634,09:00-18:00
2020-06-03,人民公园,阴,4,,6825,09:00-18:00
2020-06-04,人民公园,大雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8625,09:00-18:00
2020-06-05,人民公园,小雨,24,,5208,09:00-18:00
2020-06-06,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6966,09:00-18:00
2020-06-07,人民公园,小雨,5,,3511,09:00-18:00
2020-06-08,人民公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4200,09:00-18:00
2020-06-09,人民公园,阴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,2239,09:00-18:00
2020-06-10,人民公园,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6272,09:00-18:00
2020-06-11,人民公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3979,09:00-18:00
2020-06-12,人民公园,阴,1,,1282,09:00-18:00
2020-06-13,人民公园,阴,3,,2428,09:00-18:00
2020-06-14,人民公园,雪,10,,1635,09:00-18:00
2020-06-15,人民公园,晴,14,,7540,09:00-18:00
2020-06-16,人民公园,小雨,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1794,09:00-18:00
2020-06-17,人民公园,小雨,21,,5886,09:00-18:00
2020-06-18,人民公园,晴,2,,3986,09:00-18:00
2020-06-19,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5927,09:00-18:00
2020-06-20,人民公园,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,8356,09:00-18:00
2020-06-21,人民公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8919,09:00-18:00
2020-06-22,人民公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4896,09:00-18:00
2020-06-23,人民公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2655,09:00-18:00
2020-06-24,人民公园,小雨,9,,2170,09:00-18:00
2020-06-25,人民公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7400,09:00-18:00
2020-06-26,人民公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,9865,09:00-18:00
2020-06-27,人民公园,多云,15,,7998,09:00-18:00
2020-06-28,人民公园,雪,8,,9194,09:00-18:00
2020-06-29,人民公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6469,09:00-18:00
2020-06-30,人民公园,多云,8,,9430,09:00-18:00
2020-07-01,人民公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1006,09:00-18:00
2020-07-02,人民公园,雪,2,,9871,09:00-18:00
2020-07-03,人民公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,3032,09:00-18:00
2020-07-04,人民公园,阴,24,,1347,09:00-18:00
2020-07-05,人民公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1267,09:00-18:00
2020-07-06,人民公园,多云,20,,2297,09:00-18:00
2020-07-07,人民公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1505,09:00-18:00
2020-07-08,人民公园,小雨,9,,5942,09:00-18:00
2020-07-09,人民公园,小雨,28,,6738,09:00-18:00
2020-07-10,人民公园,晴,18,,3455,09:00-18:00
2020-07-11,人民公园,小雨,15,,7522,09:00-18:00
2020-07-12,人民公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,8081,09:00-18:00
2020-07-13,人民公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,885,09:00-18:00
2020-07-14,人民公园,雪,28,,5678,09:00-18:00
2020-07-15,人民公园,小雨,26,,7597,09:00-18:00
2020-07-16,人民公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6313,09:00-18:00
2020-07-17,人民公园,晴,7,,1060,09:00-18:00
2020-07-18,人民公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9098,09:00-18:00
2020-07-19,人民公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9403,09:00-18:00
2020-07-20,人民公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6785,09:00-18:00
2020-07-21,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2989,09:00-18:00
2020-07-22,人民公园,小雨,15,,1995,09:00-18:00
2020-07-23,人民公园,大雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7926,09:00-18:00
2020-07-24,人民公园,雪,10,,2604,09:00-18:00
2020-07-25,人民公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1194,09:00-18:00
2020-07-26,人民公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1641,09:00-18:00
2020-07-27,人民公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5814,09:00-18:00
2020-07-28,人民公园,多云,9,,7158,09:00-18:00
2020-07-29,人民公园,小雨,11,,6145,09:00-18:00
2020-07-30,人民公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8473,09:00-18:00
2020-07-31,人民公园,阴,27,,2144,09:00-18:00
2020-08-01,人民公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3254,09:00-18:00
2020-08-02,人民公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,5418,09:00-18:00
2020-08-03,人民公园,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5835,09:00-18:00
2020-08-04,人民公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5428,09:00-18:00
2020-08-05,人民公园,雪,32,,9493,09:00-18:00
2020-08-06,人民公园,小雨,17,,2348,09:00-18:00
2020-08-07,人民公园,多云,9,,9831,09:00-18:00
2020-08-08,人民公园,晴,7,,6252,09:00-18:00
2020-08-09,人民公园,小雨,6,,3112,09:00-18:00
2020-08-10,人民公园,多云,1,,7286,09:00-18:00
2020-08-11,人民公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9336,09:00-18:00
2020-08-12,人民公园,雪,21,,6438,09:00-18:00
2020-08-13,人民公园,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1921,09:00-18:00
2020-08-14,人民公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4754,09:00-18:00
2020-08-15,人民公园,雪,21,,1634,09:00-18:00
2020-08-16,人民公园,小雨,14,,9947,09:00-18:00
2020-08-17,人民公园,雪,4,,6674,09:00-18:00
2020-08-18,人民公园,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,5627,09:00-18:00
2020-08-19,人民公园,晴,10,,9845,09:00-18:00
2020-08-20,人民公园,多云,2,,8628,09:00-18:00
2020-08-21,人民公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8499,09:00-18:00
2020-08-22,人民公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7309,09:00-18:00
2020-08-23,人民公园,阴,25,,7875,09:00-18:00
2020-08-24,人民公园,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8804,09:00-18:00
2020-08-25,人民公园,中雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2726,09:00-18:00
2020-08-26,人民公园,小雨,34,,9273,09:00-18:00
2020-08-27,人民公园,阴,30,,7906,09:00-18:00
2020-08-28,人民公园,小雨,19,,7813,09:00-18:00
2020-08-29,人民公园,阴,32,,2957,09:00-18:00
2020-08-30,人民公园,小雨,15,,1372,09:00-18:00
2020-08-31,人民公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,9002,09:00-18:00
2020-09-01,人民公园,阴,14,,6101,09:00-18:00
2020-09-02,人民公园,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4970,09:00-18:00
2020-09-03,人民公园,小雨,12,,5901,09:00-18:00
2020-09-04,人民公园,晴,3,,1900,09:00-18:00
2020-09-05,人民公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2585,09:00-18:00
2020-09-06,人民公园,小雨,25,,4456,09:00-18:00
2020-09-07,人民公园,小雨,28,,2042,09:00-18:00
2020-09-08,人民公园,小雨,16,,528,09:00-18:00
2020-09-09,人民公园,雪,21,,5358,09:00-18:00
2020-09-10,人民公园,多云,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7519,09:00-18:00
2020-09-11,人民公园,阴,2,,7494,09:00-18:00
2020-09-12,人民公园,晴,18,,1849,09:00-18:00
2020-09-13,人民公园,阴,19,,1864,09:00-18:00
2020-09-14,人民公园,晴,7,,3095,09:00-18:00
2020-09-15,人民公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,9296,09:00-18:00
2020-09-16,人民公园,中雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9328,09:00-18:00
2020-09-17,人民公园,阴,17,,2313,09:00-18:00
2020-09-18,人民公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,3057,09:00-18:00
2020-09-19,人民公园,阴,16,,8417,09:00-18:00
2020-09-20,人民公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7288,09:00-18:00
2020-09-21,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1119,09:00-18:00
2020-09-22,人民公园,多云,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,1426,09:00-18:00
2020-09-23,人民公园,多云,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3817,09:00-18:00
2020-09-24,人民公园,雪,30,,6679,09:00-18:00
2020-09-25,人民公园,雪,16,,2413,09:00-18:00
2020-09-26,人民公园,小雨,28,,1923,09:00-18:00
2020-09-27,人民公园,雪,11,,7261,09:00-18:00
2020-09-28,人民公园,晴,7,,856,09:00-18:00
2020-09-29,人民公园,大雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1237,09:00-18:00
2020-09-30,人民公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9383,09:00-18:00
2020-10-01,人民公园,晴,15,,3102,09:00-18:00
2020-10-02,人民公园,多云,22,,3141,09:00-18:00
2020-10-03,人民公园,晴,33,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2316,09:00-18:00
2020-10-04,人民公园,雪,29,,5812,09:00-18:00
2020-10-05,人民公园,多云,21,,1535,09:00-18:00
2020-10-06,人民公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2498,09:00-18:00
2020-10-07,人民公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7070,09:00-18:00
2020-10-08,人民公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,9871,09:00-18:00
2020-10-09,人民公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1544,09:00-18:00
2020-10-10,人民公园,多云,3,,9317,09:00-18:00
2020-10-11,人民公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8299,09:00-18:00
2020-10-12,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3550,09:00-18:00
2020-10-13,人民公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4467,09:00-18:00
2020-10-14,人民公园,阴,21,,6956,09:00-18:00
2020-10-15,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5738,09:00-18:00
2020-10-16,人民公园,阴,18,,3148,09:00-18:00
2020-10-17,人民公园,多云,22,,9246,09:00-18:00
2020-10-18,人民公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1984,09:00-18:00
2020-10-19,人民公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4363,09:00-18:00
2020-10-20,人民公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4118,09:00-18:00
2020-10-21,人民公园,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6787,09:00-18:00
2020-10-22,人民公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7796,09:00-18:00
2020-10-23,人民公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3498,09:00-18:00
2020-10-24,人民公园,大雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3138,09:00-18:00
2020-10-25,人民公园,晴,16,,6956,09:00-18:00
2020-10-26,人民公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2102,09:00-18:00
2020-10-27,人民公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3523,09:00-18:00
2020-10-28,人民公园,小雨,28,,7603,09:00-18:00
2020-10-29,人民公园,雪,20,,4505,09:00-18:00
2020-10-30,人民公园,小雨,0,,7203,09:00-18:00
2020-10-31,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8477,09:00-18:00
2020-11-01,人民公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9683,09:00-18:00
2020-11-02,人民公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2695,09:00-18:00
2020-11-03,人民公园,雪,4,,7598,09:00-18:00
2020-11-04,人民公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,595,09:00-18:00
2020-11-05,人民公园,小雨,8,,2143,09:00-18:00
2020-11-06,人民公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,693,09:00-18:00
2020-11-07,人民公园,多云,20,,4212,09:00-18:00
2020-11-08,人民公园,雪,14,,1891,09:00-18:00
2020-11-09,人民公园,雪,31,,2675,09:00-18:00
2020-11-10,人民公园,小雨,20,,2969,09:00-18:00
2020-11-11,人民公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9558,09:00-18:00
2020-11-12,人民公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2457,09:00-18:00
2020-11-13,人民公园,阴,16,,1195,09:00-18:00
2020-11-14,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5072,09:00-18:00
2020-11-15,人民公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5178,09:00-18:00
2020-11-16,人民公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4048,09:00-18:00
2020-11-17,人民公园,小雨,33,,7332,09:00-18:00
2020-11-18,人民公园,雪,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9251,09:00-18:00
2020-11-19,人民公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8511,09:00-18:00
2020-11-20,人民公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1886,09:00-18:00
2020-11-21,人民公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4654,09:00-18:00
2020-11-22,人民公园,阴,27,,4665,09:00-18:00
2020-11-23,人民公园,多云,18,,2414,09:00-18:00
2020-11-24,人民公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2292,09:00-18:00
2020-11-25,人民公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,9211,09:00-18:00
2020-11-26,人民公园,雪,16,,6773,09:00-18:00
2020-11-27,人民公园,多云,13,,8737,09:00-18:00
2020-11-28,人民公园,雪,25,,1451,09:00-18:00
2020-11-29,人民公园,晴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,1718,09:00-18:00
2020-11-30,人民公园,小雨,21,,6010,09:00-18:00
2020-12-01,人民公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4911,09:00-18:00
2020-12-02,人民公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4110,09:00-18:00
2020-12-03,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5487,09:00-18:00
2020-12-04,人民公园,雪,28,,9266,09:00-18:00
2020-12-05,人民公园,小雨,12,,883,09:00-18:00
2020-12-06,人民公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5036,09:00-18:00
2020-12-07,人民公园,晴,25,,3528,09:00-18:00
2020-12-08,人民公园,雪,25,,4361,09:00-18:00
2020-12-09,人民公园,小雨,6,,1090,09:00-18:00
2020-12-10,人民公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7145,09:00-18:00
2020-12-11,人民公园,小雨,21,,3250,09:00-18:00
2020-12-12,人民公园,阴,14,,7801,09:00-18:00
2020-12-13,人民公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1566,09:00-18:00
2020-12-14,人民公园,小雨,20,,2469,09:00-18:00
2020-12-15,人民公园,小雨,5,,6106,09:00-18:00
2020-12-16,人民公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,9393,09:00-18:00
2020-12-17,人民公园,晴,24,,6974,09:00-18:00
2020-12-18,人民公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,7531,09:00-18:00
2020-12-19,人民公园,雪,16,,8935,09:00-18:00
2020-12-20,人民公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2146,09:00-18:00
2020-12-21,人民公园,雪,29,,3082,09:00-18:00
2020-12-22,人民公园,晴,20,,9129,09:00-18:00
2020-12-23,人民公园,小雨,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,6893,09:00-18:00
2020-12-24,人民公园,阴,15,,3103,09:00-18:00
2020-12-25,人民公园,雪,34,,7814,09:00-18:00
2020-12-26,人民公园,晴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8034,09:00-18:00
2020-12-27,人民公园,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4549,09:00-18:00
2020-12-28,人民公园,雪,5,,4589,09:00-18:00
2020-12-29,人民公园,雪,20,,3338,09:00-18:00
2020-12-30,人民公园,小雨,12,,2359,09:00-18:00
2020-12-31,人民公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7989,09:00-18:00
2021-01-01,人民公园,雪,19,,3008,09:00-18:00
2021-01-02,人民公园,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1353,09:00-18:00
2021-01-03,人民公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9054,09:00-18:00
2021-01-04,人民公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2982,09:00-18:00
2021-01-05,人民公园,雪,18,,7230,09:00-18:00
2021-01-06,人民公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7842,09:00-18:00
2021-01-07,人民公园,雪,28,,4461,09:00-18:00
2021-01-08,人民公园,多云,10,,8220,09:00-18:00
2021-01-09,人民公园,小雨,3,,6869,09:00-18:00
2021-01-10,人民公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,634,09:00-18:00
2021-01-11,人民公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,829,09:00-18:00
2021-01-12,人民公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8234,09:00-18:00
2021-01-13,人民公园,阴,29,,2906,09:00-18:00
2021-01-14,人民公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4224,09:00-18:00
2021-01-15,人民公园,多云,18,,5164,09:00-18:00
2021-01-16,人民公园,雪,18,,3927,09:00-18:00
2021-01-17,人民公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6708,09:00-18:00
2021-01-18,人民公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4874,09:00-18:00
2021-01-19,人民公园,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7694,09:00-18:00
2021-01-20,人民公园,雪,34,,7316,09:00-18:00
2021-01-21,人民公园,雪,35,,4224,09:00-18:00
2021-01-22,人民公园,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4519,09:00-18:00
2021-01-23,人民公园,中雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5454,09:00-18:00
2021-01-24,人民公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,769,09:00-18:00
2021-01-25,人民公园,阴,10,,5491,09:00-18:00
2021-01-26,人民公园,阴,26,,4514,09:00-18:00
2021-01-27,人民公园,小雨,29,,1594,09:00-18:00
2021-01-28,人民公园,雪,34,,7963,09:00-18:00
2021-01-29,人民公园,小雨,22,,9211,09:00-18:00
2021-01-30,人民公园,雪,26,,8467,09:00-18:00
2021-01-31,人民公园,多云,17,,1055,09:00-18:00
2021-02-01,人民公园,多云,0,,7749,09:00-18:00
2021-02-02,人民公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2250,09:00-18:00
2021-02-03,人民公园,多云,23,,4858,09:00-18:00
2021-02-04,人民公园,小雨,1,,7686,09:00-18:00
2021-02-05,人民公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2286,09:00-18:00
2021-02-06,人民公园,阴,0,,2242,09:00-18:00
2021-02-07,人民公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6840,09:00-18:00
2021-02-08,人民公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7392,09:00-18:00
2021-02-09,人民公园,多云,6,,3086,09:00-18:00
2021-02-10,人民公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2901,09:00-18:00
2021-02-11,人民公园,雪,35,,7464,09:00-18:00
2021-02-12,人民公园,多云,6,,6926,09:00-18:00
2021-02-13,人民公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8879,09:00-18:00
2021-02-14,人民公园,阴,21,,4389,09:00-18:00
2021-02-15,人民公园,多云,6,,9886,09:00-18:00
2021-02-16,人民公园,中雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7492,09:00-18:00
2021-02-17,人民公园,小雨,0,,710,09:00-18:00
2021-02-18,人民公园,雪,21,,9349,09:00-18:00
2021-02-19,人民公园,雪,20,,9297,09:00-18:00
2021-02-20,人民公园,小雨,1,,5671,09:00-18:00
2021-02-21,人民公园,多云,8,,4887,09:00-18:00
2021-02-22,人民公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,2185,09:00-18:00
2021-02-23,人民公园,晴,24,,1925,09:00-18:00
2021-02-24,人民公园,晴,7,,6051,09:00-18:00
2021-02-25,人民公园,雪,0,,3056,09:00-18:00
2021-02-26,人民公园,阴,1,,636,09:00-18:00
2021-02-27,人民公园,多云,34,,3927,09:00-18:00
2021-02-28,人民公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7292,09:00-18:00
