日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2015-08-17,丹东之眼中国边境摩天轮公园,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8439,09:00-18:00
2015-08-18,丹东之眼中国边境摩天轮公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1683,09:00-18:00
2015-08-19,丹东之眼中国边境摩天轮公园,多云,27,,6854,09:00-18:00
2015-08-20,丹东之眼中国边境摩天轮公园,阴,20,,700,09:00-18:00
2015-08-21,丹东之眼中国边境摩天轮公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,5542,09:00-18:00
2015-08-22,丹东之眼中国边境摩天轮公园,雪,33,,5474,09:00-18:00
2015-08-23,丹东之眼中国边境摩天轮公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,1035,09:00-18:00
2015-08-24,丹东之眼中国边境摩天轮公园,雪,23,,1485,09:00-18:00
2015-08-25,丹东之眼中国边境摩天轮公园,小雨,32,,8279,09:00-18:00
2015-08-26,丹东之眼中国边境摩天轮公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,937,09:00-18:00
2015-08-27,丹东之眼中国边境摩天轮公园,雪,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9550,09:00-18:00
2015-08-28,丹东之眼中国边境摩天轮公园,雪,21,,3129,09:00-18:00
2015-08-29,丹东之眼中国边境摩天轮公园,多云,23,,2444,09:00-18:00
2015-08-30,丹东之眼中国边境摩天轮公园,晴,1,,1220,09:00-18:00
2015-08-31,丹东之眼中国边境摩天轮公园,小雨,25,,6146,09:00-18:00
2015-09-01,丹东之眼中国边境摩天轮公园,雪,27,,6575,09:00-18:00
2015-09-02,丹东之眼中国边境摩天轮公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1886,09:00-18:00
2015-09-03,丹东之眼中国边境摩天轮公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3748,09:00-18:00
2015-09-04,丹东之眼中国边境摩天轮公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4542,09:00-18:00
2015-09-05,丹东之眼中国边境摩天轮公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4951,09:00-18:00
2015-09-06,丹东之眼中国边境摩天轮公园,雪,28,,1217,09:00-18:00
2015-09-07,丹东之眼中国边境摩天轮公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,7275,09:00-18:00
2015-09-08,丹东之眼中国边境摩天轮公园,中雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7137,09:00-18:00
2015-09-09,丹东之眼中国边境摩天轮公园,多云,27,,6815,09:00-18:00
2015-09-10,丹东之眼中国边境摩天轮公园,大雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5457,09:00-18:00
2015-09-11,丹东之眼中国边境摩天轮公园,小雨,30,,7531,09:00-18:00
2015-09-12,丹东之眼中国边境摩天轮公园,晴,11,,6511,09:00-18:00
2015-09-13,丹东之眼中国边境摩天轮公园,大雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9977,09:00-18:00
2015-09-14,丹东之眼中国边境摩天轮公园,小雨,5,,9871,09:00-18:00
2015-09-15,丹东之眼中国边境摩天轮公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8461,09:00-18:00
2015-09-16,丹东之眼中国边境摩天轮公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1553,09:00-18:00
2015-09-17,丹东之眼中国边境摩天轮公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,536,09:00-18:00
2015-09-18,丹东之眼中国边境摩天轮公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6732,09:00-18:00
2015-09-19,丹东之眼中国边境摩天轮公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,5956,09:00-18:00
2015-09-20,丹东之眼中国边境摩天轮公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,4401,09:00-18:00
2015-09-21,丹东之眼中国边境摩天轮公园,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7646,09:00-18:00
2015-09-22,丹东之眼中国边境摩天轮公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,2506,09:00-18:00
2015-09-23,丹东之眼中国边境摩天轮公园,雪,4,,8878,09:00-18:00
2015-09-24,丹东之眼中国边境摩天轮公园,多云,8,,3272,09:00-18:00
2015-09-25,丹东之眼中国边境摩天轮公园,多云,5,,597,09:00-18:00
2015-09-26,丹东之眼中国边境摩天轮公园,雪,29,,1024,09:00-18:00
2015-09-27,丹东之眼中国边境摩天轮公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2968,09:00-18:00
2015-09-28,丹东之眼中国边境摩天轮公园,阴,6,,9241,09:00-18:00
2015-09-29,丹东之眼中国边境摩天轮公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3946,09:00-18:00
2015-09-30,丹东之眼中国边境摩天轮公园,雪,16,,6751,09:00-18:00
2015-10-01,丹东之眼中国边境摩天轮公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5964,09:00-18:00
2015-10-02,丹东之眼中国边境摩天轮公园,雪,27,,7510,09:00-18:00
2015-10-03,丹东之眼中国边境摩天轮公园,雪,18,,3971,09:00-18:00
2015-10-04,丹东之眼中国边境摩天轮公园,中雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7013,09:00-18:00
2015-10-05,丹东之眼中国边境摩天轮公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4940,09:00-18:00
2015-10-06,丹东之眼中国边境摩天轮公园,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9124,09:00-18:00
2015-10-07,丹东之眼中国边境摩天轮公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8392,09:00-18:00
2015-10-08,丹东之眼中国边境摩天轮公园,晴,10,,3596,09:00-18:00
2015-10-09,丹东之眼中国边境摩天轮公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,9253,09:00-18:00
2015-10-10,丹东之眼中国边境摩天轮公园,小雨,28,,7971,09:00-18:00
2015-10-11,丹东之眼中国边境摩天轮公园,阴,29,,8574,09:00-18:00
2015-10-12,丹东之眼中国边境摩天轮公园,雪,31,,8555,09:00-18:00
2015-10-13,丹东之眼中国边境摩天轮公园,多云,9,,8837,09:00-18:00
2015-10-14,丹东之眼中国边境摩天轮公园,小雨,25,,1460,09:00-18:00
2015-10-15,丹东之眼中国边境摩天轮公园,小雨,3,,4646,09:00-18:00
2015-10-16,丹东之眼中国边境摩天轮公园,小雨,2,,7284,09:00-18:00
2015-10-17,丹东之眼中国边境摩天轮公园,雪,25,,4202,09:00-18:00
2015-10-18,丹东之眼中国边境摩天轮公园,多云,17,,7724,09:00-18:00
2015-10-19,丹东之眼中国边境摩天轮公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4109,09:00-18:00
2015-10-20,丹东之眼中国边境摩天轮公园,晴,0,,729,09:00-18:00
2015-10-21,丹东之眼中国边境摩天轮公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7736,09:00-18:00
2015-10-22,丹东之眼中国边境摩天轮公园,晴,4,,9766,09:00-18:00
2015-10-23,丹东之眼中国边境摩天轮公园,晴,9,,8625,09:00-18:00
2015-10-24,丹东之眼中国边境摩天轮公园,雪,17,,5511,09:00-18:00
2015-10-25,丹东之眼中国边境摩天轮公园,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3041,09:00-18:00
2015-10-26,丹东之眼中国边境摩天轮公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4334,09:00-18:00
2015-10-27,丹东之眼中国边境摩天轮公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9598,09:00-18:00
2015-10-28,丹东之眼中国边境摩天轮公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3167,09:00-18:00
2015-10-29,丹东之眼中国边境摩天轮公园,多云,24,,2744,09:00-18:00
2015-10-30,丹东之眼中国边境摩天轮公园,多云,3,,4183,09:00-18:00
2015-10-31,丹东之眼中国边境摩天轮公园,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2869,09:00-18:00
2015-11-01,丹东之眼中国边境摩天轮公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1658,09:00-18:00
2015-11-02,丹东之眼中国边境摩天轮公园,小雨,10,,8127,09:00-18:00
2015-11-03,丹东之眼中国边境摩天轮公园,大雨,23,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7372,09:00-18:00
2015-11-04,丹东之眼中国边境摩天轮公园,多云,24,,8304,09:00-18:00
2015-11-05,丹东之眼中国边境摩天轮公园,晴,8,,5809,09:00-18:00
2015-11-06,丹东之眼中国边境摩天轮公园,雪,0,,2496,09:00-18:00
2015-11-07,丹东之眼中国边境摩天轮公园,晴,12,,6161,09:00-18:00
2015-11-08,丹东之眼中国边境摩天轮公园,小雨,19,,8992,09:00-18:00
2015-11-09,丹东之眼中国边境摩天轮公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1227,09:00-18:00
2015-11-10,丹东之眼中国边境摩天轮公园,大雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9133,09:00-18:00
2015-11-11,丹东之眼中国边境摩天轮公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4314,09:00-18:00
2015-11-12,丹东之眼中国边境摩天轮公园,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5348,09:00-18:00
2015-11-13,丹东之眼中国边境摩天轮公园,小雨,19,,9329,09:00-18:00
2015-11-14,丹东之眼中国边境摩天轮公园,雪,26,,8811,09:00-18:00
2015-11-15,丹东之眼中国边境摩天轮公园,阴,7,,6656,09:00-18:00
2015-11-16,丹东之眼中国边境摩天轮公园,晴,18,,6400,09:00-18:00
2015-11-17,丹东之眼中国边境摩天轮公园,小雨,16,,6743,09:00-18:00
2015-11-18,丹东之眼中国边境摩天轮公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2729,09:00-18:00
2015-11-19,丹东之眼中国边境摩天轮公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2237,09:00-18:00
2015-11-20,丹东之眼中国边境摩天轮公园,多云,12,,668,09:00-18:00
2015-11-21,丹东之眼中国边境摩天轮公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,768,09:00-18:00
2015-11-22,丹东之眼中国边境摩天轮公园,晴,23,,2769,09:00-18:00
2015-11-23,丹东之眼中国边境摩天轮公园,雪,15,,9249,09:00-18:00
2015-11-24,丹东之眼中国边境摩天轮公园,多云,6,,1304,09:00-18:00
2015-11-25,丹东之眼中国边境摩天轮公园,阴,20,,7203,09:00-18:00
2015-11-26,丹东之眼中国边境摩天轮公园,小雨,13,,8321,09:00-18:00
2015-11-27,丹东之眼中国边境摩天轮公园,阴,35,,1794,09:00-18:00
2015-11-28,丹东之眼中国边境摩天轮公园,雪,17,,9717,09:00-18:00
2015-11-29,丹东之眼中国边境摩天轮公园,阴,33,,6294,09:00-18:00
2015-11-30,丹东之眼中国边境摩天轮公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7444,09:00-18:00
2015-12-01,丹东之眼中国边境摩天轮公园,雪,29,,9957,09:00-18:00
2015-12-02,丹东之眼中国边境摩天轮公园,多云,21,,8128,09:00-18:00
2015-12-03,丹东之眼中国边境摩天轮公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,6261,09:00-18:00
2015-12-04,丹东之眼中国边境摩天轮公园,雪,12,,9686,09:00-18:00
2015-12-05,丹东之眼中国边境摩天轮公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6932,09:00-18:00
2015-12-06,丹东之眼中国边境摩天轮公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5973,09:00-18:00
2015-12-07,丹东之眼中国边境摩天轮公园,多云,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,2260,09:00-18:00
2015-12-08,丹东之眼中国边境摩天轮公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8647,09:00-18:00
2015-12-09,丹东之眼中国边境摩天轮公园,小雨,6,,2993,09:00-18:00
2015-12-10,丹东之眼中国边境摩天轮公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2021,09:00-18:00
2015-12-11,丹东之眼中国边境摩天轮公园,小雨,10,,7392,09:00-18:00
2015-12-12,丹东之眼中国边境摩天轮公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7367,09:00-18:00
2015-12-13,丹东之眼中国边境摩天轮公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2560,09:00-18:00
2015-12-14,丹东之眼中国边境摩天轮公园,雪,8,,4853,09:00-18:00
2015-12-15,丹东之眼中国边境摩天轮公园,多云,22,,5759,09:00-18:00
2015-12-16,丹东之眼中国边境摩天轮公园,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8823,09:00-18:00
2015-12-17,丹东之眼中国边境摩天轮公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4467,09:00-18:00
2015-12-18,丹东之眼中国边境摩天轮公园,多云,6,,6894,09:00-18:00
2015-12-19,丹东之眼中国边境摩天轮公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,906,09:00-18:00
2015-12-20,丹东之眼中国边境摩天轮公园,阴,32,,6955,09:00-18:00
2015-12-21,丹东之眼中国边境摩天轮公园,雪,16,,8957,09:00-18:00
2015-12-22,丹东之眼中国边境摩天轮公园,多云,23,,7239,09:00-18:00
2015-12-23,丹东之眼中国边境摩天轮公园,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5800,09:00-18:00
2015-12-24,丹东之眼中国边境摩天轮公园,中雨,22,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4768,09:00-18:00
2015-12-25,丹东之眼中国边境摩天轮公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5580,09:00-18:00
2015-12-26,丹东之眼中国边境摩天轮公园,阴,18,,7377,09:00-18:00
2015-12-27,丹东之眼中国边境摩天轮公园,小雨,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,3737,09:00-18:00
2015-12-28,丹东之眼中国边境摩天轮公园,大雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4108,09:00-18:00
2015-12-29,丹东之眼中国边境摩天轮公园,大雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5522,09:00-18:00
2015-12-30,丹东之眼中国边境摩天轮公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3557,09:00-18:00
2015-12-31,丹东之眼中国边境摩天轮公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6476,09:00-18:00
2016-01-01,丹东之眼中国边境摩天轮公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9310,09:00-18:00
2016-01-02,丹东之眼中国边境摩天轮公园,晴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1506,09:00-18:00
2016-01-03,丹东之眼中国边境摩天轮公园,雪,7,,6749,09:00-18:00
2016-01-04,丹东之眼中国边境摩天轮公园,阴,29,,6061,09:00-18:00
2016-01-05,丹东之眼中国边境摩天轮公园,阴,27,,2700,09:00-18:00
2016-01-06,丹东之眼中国边境摩天轮公园,阴,7,,1728,09:00-18:00
2016-01-07,丹东之眼中国边境摩天轮公园,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,762,09:00-18:00
2016-01-08,丹东之眼中国边境摩天轮公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8907,09:00-18:00
2016-01-09,丹东之眼中国边境摩天轮公园,小雨,1,,8690,09:00-18:00
2016-01-10,丹东之眼中国边境摩天轮公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,6432,09:00-18:00
2016-01-11,丹东之眼中国边境摩天轮公园,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6778,09:00-18:00
2016-01-12,丹东之眼中国边境摩天轮公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2642,09:00-18:00
2016-01-13,丹东之眼中国边境摩天轮公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7383,09:00-18:00
2016-01-14,丹东之眼中国边境摩天轮公园,雪,5,,4490,09:00-18:00
2016-01-15,丹东之眼中国边境摩天轮公园,雪,22,,9587,09:00-18:00
2016-01-16,丹东之眼中国边境摩天轮公园,雪,33,,8025,09:00-18:00
2016-01-17,丹东之眼中国边境摩天轮公园,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8927,09:00-18:00
2016-01-18,丹东之眼中国边境摩天轮公园,多云,11,,3452,09:00-18:00
2016-01-19,丹东之眼中国边境摩天轮公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8957,09:00-18:00
2016-01-20,丹东之眼中国边境摩天轮公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,2969,09:00-18:00
2016-01-21,丹东之眼中国边境摩天轮公园,小雨,11,,1391,09:00-18:00
2016-01-22,丹东之眼中国边境摩天轮公园,雪,21,,9473,09:00-18:00
2016-01-23,丹东之眼中国边境摩天轮公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,523,09:00-18:00
2016-01-24,丹东之眼中国边境摩天轮公园,小雨,2,,1157,09:00-18:00
2016-01-25,丹东之眼中国边境摩天轮公园,小雨,21,,3803,09:00-18:00
2016-01-26,丹东之眼中国边境摩天轮公园,中雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8561,09:00-18:00
2016-01-27,丹东之眼中国边境摩天轮公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5940,09:00-18:00
2016-01-28,丹东之眼中国边境摩天轮公园,阴,33,,2107,09:00-18:00
2016-01-29,丹东之眼中国边境摩天轮公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3909,09:00-18:00
2016-01-30,丹东之眼中国边境摩天轮公园,多云,8,,3274,09:00-18:00
2016-01-31,丹东之眼中国边境摩天轮公园,多云,0,,2339,09:00-18:00
2016-02-01,丹东之眼中国边境摩天轮公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9746,09:00-18:00
2016-02-02,丹东之眼中国边境摩天轮公园,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4356,09:00-18:00
2016-02-03,丹东之眼中国边境摩天轮公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1174,09:00-18:00
2016-02-04,丹东之眼中国边境摩天轮公园,多云,16,,2576,09:00-18:00
2016-02-05,丹东之眼中国边境摩天轮公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1019,09:00-18:00
2016-02-06,丹东之眼中国边境摩天轮公园,多云,17,,6177,09:00-18:00
2016-02-07,丹东之眼中国边境摩天轮公园,多云,24,,2427,09:00-18:00
2016-02-08,丹东之眼中国边境摩天轮公园,阴,17,,1295,09:00-18:00
2016-02-09,丹东之眼中国边境摩天轮公园,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8934,09:00-18:00
2016-02-10,丹东之眼中国边境摩天轮公园,多云,18,,8792,09:00-18:00
2016-02-11,丹东之眼中国边境摩天轮公园,阴,15,,1177,09:00-18:00
2016-02-12,丹东之眼中国边境摩天轮公园,小雨,24,,3059,09:00-18:00
2016-02-13,丹东之眼中国边境摩天轮公园,小雨,7,,2392,09:00-18:00
2016-02-14,丹东之眼中国边境摩天轮公园,阴,12,,8500,09:00-18:00
2016-02-15,丹东之眼中国边境摩天轮公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9143,09:00-18:00
2016-02-16,丹东之眼中国边境摩天轮公园,雪,23,,6225,09:00-18:00
2016-02-17,丹东之眼中国边境摩天轮公园,雪,14,,3580,09:00-18:00
2016-02-18,丹东之眼中国边境摩天轮公园,小雨,33,,8957,09:00-18:00
2016-02-19,丹东之眼中国边境摩天轮公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,6763,09:00-18:00
2016-02-20,丹东之眼中国边境摩天轮公园,多云,14,,1378,09:00-18:00
2016-02-21,丹东之眼中国边境摩天轮公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8399,09:00-18:00
2016-02-22,丹东之眼中国边境摩天轮公园,晴,6,,1354,09:00-18:00
2016-02-23,丹东之眼中国边境摩天轮公园,晴,21,,4508,09:00-18:00
2016-02-24,丹东之眼中国边境摩天轮公园,雪,8,,7895,09:00-18:00
2016-02-25,丹东之眼中国边境摩天轮公园,多云,0,,983,09:00-18:00
2016-02-26,丹东之眼中国边境摩天轮公园,阴,24,,3109,09:00-18:00
2016-02-27,丹东之眼中国边境摩天轮公园,晴,33,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4563,09:00-18:00
2016-02-28,丹东之眼中国边境摩天轮公园,雪,34,,2640,09:00-18:00
2016-02-29,丹东之眼中国边境摩天轮公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7596,09:00-18:00
2016-03-01,丹东之眼中国边境摩天轮公园,多云,34,,6038,09:00-18:00
2016-03-02,丹东之眼中国边境摩天轮公园,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8898,09:00-18:00
2016-03-03,丹东之眼中国边境摩天轮公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9937,09:00-18:00
2016-03-04,丹东之眼中国边境摩天轮公园,多云,13,,1764,09:00-18:00
2016-03-05,丹东之眼中国边境摩天轮公园,阴,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,4438,09:00-18:00
2016-03-06,丹东之眼中国边境摩天轮公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7447,09:00-18:00
2016-03-07,丹东之眼中国边境摩天轮公园,雪,1,,4032,09:00-18:00
2016-03-08,丹东之眼中国边境摩天轮公园,阴,5,,7806,09:00-18:00
2016-03-09,丹东之眼中国边境摩天轮公园,阴,6,,1218,09:00-18:00
2016-03-10,丹东之眼中国边境摩天轮公园,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3730,09:00-18:00
2016-03-11,丹东之眼中国边境摩天轮公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4147,09:00-18:00
2016-03-12,丹东之眼中国边境摩天轮公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2567,09:00-18:00
2016-03-13,丹东之眼中国边境摩天轮公园,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,4473,09:00-18:00
2016-03-14,丹东之眼中国边境摩天轮公园,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7349,09:00-18:00
2016-03-15,丹东之眼中国边境摩天轮公园,雪,16,,735,09:00-18:00
2016-03-16,丹东之眼中国边境摩天轮公园,阴,12,,2277,09:00-18:00
2016-03-17,丹东之眼中国边境摩天轮公园,小雨,6,,1435,09:00-18:00
2016-03-18,丹东之眼中国边境摩天轮公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,3173,09:00-18:00
2016-03-19,丹东之眼中国边境摩天轮公园,阴,12,,3480,09:00-18:00
2016-03-20,丹东之眼中国边境摩天轮公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,666,09:00-18:00
2016-03-21,丹东之眼中国边境摩天轮公园,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5624,09:00-18:00
2016-03-22,丹东之眼中国边境摩天轮公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2661,09:00-18:00
2016-03-23,丹东之眼中国边境摩天轮公园,晴,11,,5855,09:00-18:00
2016-03-24,丹东之眼中国边境摩天轮公园,雪,0,,3417,09:00-18:00
2016-03-25,丹东之眼中国边境摩天轮公园,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3716,09:00-18:00
2016-03-26,丹东之眼中国边境摩天轮公园,小雨,5,,7222,09:00-18:00
2016-03-27,丹东之眼中国边境摩天轮公园,雪,25,,9562,09:00-18:00
2016-03-28,丹东之眼中国边境摩天轮公园,多云,4,,6580,09:00-18:00
2016-03-29,丹东之眼中国边境摩天轮公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3257,09:00-18:00
2016-03-30,丹东之眼中国边境摩天轮公园,多云,20,,4978,09:00-18:00
2016-03-31,丹东之眼中国边境摩天轮公园,中雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3397,09:00-18:00
2016-04-01,丹东之眼中国边境摩天轮公园,多云,10,,2507,09:00-18:00
2016-04-02,丹东之眼中国边境摩天轮公园,多云,24,,7547,09:00-18:00
2016-04-03,丹东之眼中国边境摩天轮公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9992,09:00-18:00
2016-04-04,丹东之眼中国边境摩天轮公园,小雨,10,,5804,09:00-18:00
2016-04-05,丹东之眼中国边境摩天轮公园,多云,8,,4100,09:00-18:00
2016-04-06,丹东之眼中国边境摩天轮公园,晴,17,,9455,09:00-18:00
2016-04-07,丹东之眼中国边境摩天轮公园,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7851,09:00-18:00
2016-04-08,丹东之眼中国边境摩天轮公园,中雨,-8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,505,09:00-18:00
2016-04-09,丹东之眼中国边境摩天轮公园,大雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2676,09:00-18:00
2016-04-10,丹东之眼中国边境摩天轮公园,小雨,0,,7069,09:00-18:00
2016-04-11,丹东之眼中国边境摩天轮公园,雪,3,,9345,09:00-18:00
2016-04-12,丹东之眼中国边境摩天轮公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8193,09:00-18:00
2016-04-13,丹东之眼中国边境摩天轮公园,雪,26,,6458,09:00-18:00
2016-04-14,丹东之眼中国边境摩天轮公园,雪,27,,6200,09:00-18:00
2016-04-15,丹东之眼中国边境摩天轮公园,小雨,17,,1217,09:00-18:00
2016-04-16,丹东之眼中国边境摩天轮公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5648,09:00-18:00
2016-04-17,丹东之眼中国边境摩天轮公园,小雨,3,,7912,09:00-18:00
2016-04-18,丹东之眼中国边境摩天轮公园,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6808,09:00-18:00
2016-04-19,丹东之眼中国边境摩天轮公园,多云,5,,2978,09:00-18:00
2016-04-20,丹东之眼中国边境摩天轮公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5687,09:00-18:00
2016-04-21,丹东之眼中国边境摩天轮公园,阴,16,,8266,09:00-18:00
2016-04-22,丹东之眼中国边境摩天轮公园,阴,20,,9436,09:00-18:00
2016-04-23,丹东之眼中国边境摩天轮公园,晴,0,,3272,09:00-18:00
2016-04-24,丹东之眼中国边境摩天轮公园,多云,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,3694,09:00-18:00
