日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2022-11-08,白塔公园,中雨,8,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5289,09:00-18:00
2022-11-09,白塔公园,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7396,09:00-18:00
2022-11-10,白塔公园,多云,30,,5203,09:00-18:00
2022-11-11,白塔公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1427,09:00-18:00
2022-11-12,白塔公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,9743,09:00-18:00
2022-11-13,白塔公园,大雨,22,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8975,09:00-18:00
2022-11-14,白塔公园,多云,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,6106,09:00-18:00
2022-11-15,白塔公园,多云,0,,3695,09:00-18:00
2022-11-16,白塔公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4302,09:00-18:00
2022-11-17,白塔公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8467,09:00-18:00
2022-11-18,白塔公园,阴,6,,2648,09:00-18:00
2022-11-19,白塔公园,阴,5,,842,09:00-18:00
2022-11-20,白塔公园,雪,30,,6884,09:00-18:00
2022-11-21,白塔公园,雪,25,,3428,09:00-18:00
2022-11-22,白塔公园,小雨,26,,589,09:00-18:00
2022-11-23,白塔公园,晴,9,,941,09:00-18:00
2022-11-24,白塔公园,雪,19,,6860,09:00-18:00
2022-11-25,白塔公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3212,09:00-18:00
2022-11-26,白塔公园,晴,17,,8486,09:00-18:00
2022-11-27,白塔公园,晴,20,,5204,09:00-18:00
2022-11-28,白塔公园,小雨,22,,1078,09:00-18:00
2022-11-29,白塔公园,阴,26,,9834,09:00-18:00
2022-11-30,白塔公园,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1044,09:00-18:00
2022-12-01,白塔公园,雪,13,,6882,09:00-18:00
2022-12-02,白塔公园,阴,23,,9887,09:00-18:00
2022-12-03,白塔公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,6297,09:00-18:00
2022-12-04,白塔公园,晴,18,,2451,09:00-18:00
2022-12-05,白塔公园,中雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1369,09:00-18:00
2022-12-06,白塔公园,阴,3,,5965,09:00-18:00
2022-12-07,白塔公园,阴,27,,8927,09:00-18:00
2022-12-08,白塔公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6873,09:00-18:00
2022-12-09,白塔公园,雪,9,,4459,09:00-18:00
2022-12-10,白塔公园,晴,7,,2822,09:00-18:00
2022-12-11,白塔公园,多云,12,,6468,09:00-18:00
2022-12-12,白塔公园,雪,7,,6011,09:00-18:00
2022-12-13,白塔公园,雪,18,,3675,09:00-18:00
2022-12-14,白塔公园,晴,3,,4873,09:00-18:00
2022-12-15,白塔公园,雪,1,,3399,09:00-18:00
2022-12-16,白塔公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4275,09:00-18:00
2022-12-17,白塔公园,小雨,5,,4330,09:00-18:00
2022-12-18,白塔公园,小雨,27,,7652,09:00-18:00
2022-12-19,白塔公园,阴,3,,9102,09:00-18:00
2022-12-20,白塔公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,2896,09:00-18:00
2022-12-21,白塔公园,雪,23,,4035,09:00-18:00
2022-12-22,白塔公园,雪,20,,3268,09:00-18:00
2022-12-23,白塔公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7472,09:00-18:00
2022-12-24,白塔公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,9570,09:00-18:00
2022-12-25,白塔公园,阴,10,,4682,09:00-18:00
2022-12-26,白塔公园,雪,5,,3363,09:00-18:00
2022-12-27,白塔公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,3122,09:00-18:00
2022-12-28,白塔公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1130,09:00-18:00
2022-12-29,白塔公园,雪,20,,4702,09:00-18:00
2022-12-30,白塔公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9651,09:00-18:00
2022-12-31,白塔公园,多云,31,,7973,09:00-18:00
2023-01-01,白塔公园,阴,21,,9718,09:00-18:00
2023-01-02,白塔公园,多云,19,,8488,09:00-18:00
2023-01-03,白塔公园,大雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3902,09:00-18:00
2023-01-04,白塔公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3638,09:00-18:00
2023-01-05,白塔公园,阴,25,,5918,09:00-18:00
2023-01-06,白塔公园,多云,8,,3685,09:00-18:00
2023-01-07,白塔公园,晴,5,,4091,09:00-18:00
2023-01-08,白塔公园,小雨,15,,7056,09:00-18:00
2023-01-09,白塔公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9484,09:00-18:00
2023-01-10,白塔公园,小雨,23,,9639,09:00-18:00
2023-01-11,白塔公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7374,09:00-18:00
2023-01-12,白塔公园,阴,22,,7310,09:00-18:00
2023-01-13,白塔公园,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,6793,09:00-18:00
2023-01-14,白塔公园,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5822,09:00-18:00
2023-01-15,白塔公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5004,09:00-18:00
2023-01-16,白塔公园,多云,0,,1652,09:00-18:00
2023-01-17,白塔公园,雪,11,,5478,09:00-18:00
2023-01-18,白塔公园,雪,23,,5642,09:00-18:00
2023-01-19,白塔公园,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,8592,09:00-18:00
2023-01-20,白塔公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9351,09:00-18:00
2023-01-21,白塔公园,小雨,35,,4404,09:00-18:00
2023-01-22,白塔公园,阴,25,,9961,09:00-18:00
2023-01-23,白塔公园,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,1324,09:00-18:00
2023-01-24,白塔公园,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8677,09:00-18:00
2023-01-25,白塔公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1217,09:00-18:00
2023-01-26,白塔公园,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,1550,09:00-18:00
2023-01-27,白塔公园,中雨,-10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1018,09:00-18:00
2023-01-28,白塔公园,多云,29,,8574,09:00-18:00
2023-01-29,白塔公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1511,09:00-18:00
2023-01-30,白塔公园,大雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7924,09:00-18:00
2023-01-31,白塔公园,小雨,29,,8691,09:00-18:00
2023-02-01,白塔公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9616,09:00-18:00
2023-02-02,白塔公园,阴,33,,7356,09:00-18:00
2023-02-03,白塔公园,雪,6,,9846,09:00-18:00
2023-02-04,白塔公园,小雨,30,,7121,09:00-18:00
2023-02-05,白塔公园,晴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1111,09:00-18:00
2023-02-06,白塔公园,雪,14,,5998,09:00-18:00
2023-02-07,白塔公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2228,09:00-18:00
2023-02-08,白塔公园,雪,1,,9969,09:00-18:00
2023-02-09,白塔公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,7100,09:00-18:00
2023-02-10,白塔公园,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1771,09:00-18:00
2023-02-11,白塔公园,多云,25,,2897,09:00-18:00
2023-02-12,白塔公园,多云,0,,7951,09:00-18:00
2023-02-13,白塔公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5877,09:00-18:00
2023-02-14,白塔公园,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,991,09:00-18:00
2023-02-15,白塔公园,晴,3,,4503,09:00-18:00
2023-02-16,白塔公园,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3618,09:00-18:00
2023-02-17,白塔公园,多云,34,,5862,09:00-18:00
2023-02-18,白塔公园,小雨,25,,4088,09:00-18:00
2023-02-19,白塔公园,小雨,0,,805,09:00-18:00
2023-02-20,白塔公园,小雨,8,,9943,09:00-18:00
2023-02-21,白塔公园,阴,22,,564,09:00-18:00
2023-02-22,白塔公园,多云,0,,4371,09:00-18:00
2023-02-23,白塔公园,阴,10,,6481,09:00-18:00
2023-02-24,白塔公园,雪,11,,9996,09:00-18:00
2023-02-25,白塔公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2569,09:00-18:00
2023-02-26,白塔公园,多云,10,,9289,09:00-18:00
2023-02-27,白塔公园,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3281,09:00-18:00
2023-02-28,白塔公园,晴,10,,6464,09:00-18:00
2023-03-01,白塔公园,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3020,09:00-18:00
2023-03-02,白塔公园,晴,22,,9380,09:00-18:00
2023-03-03,白塔公园,多云,12,,5958,09:00-18:00
2023-03-04,白塔公园,阴,2,,1647,09:00-18:00
2023-03-05,白塔公园,雪,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,9734,09:00-18:00
2023-03-06,白塔公园,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6485,09:00-18:00
2023-03-07,白塔公园,小雨,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,3849,09:00-18:00
2023-03-08,白塔公园,阴,12,,5873,09:00-18:00
2023-03-09,白塔公园,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2644,09:00-18:00
2023-03-10,白塔公园,大雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3865,09:00-18:00
2023-03-11,白塔公园,阴,18,,865,09:00-18:00
2023-03-12,白塔公园,小雨,26,,6605,09:00-18:00
2023-03-13,白塔公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1430,09:00-18:00
2023-03-14,白塔公园,阴,24,,7227,09:00-18:00
2023-03-15,白塔公园,阴,32,,1792,09:00-18:00
2023-03-16,白塔公园,晴,19,,3427,09:00-18:00
2023-03-17,白塔公园,小雨,26,,7649,09:00-18:00
2023-03-18,白塔公园,小雨,28,,8880,09:00-18:00
2023-03-19,白塔公园,晴,23,,1770,09:00-18:00
2023-03-20,白塔公园,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2920,09:00-18:00
2023-03-21,白塔公园,小雨,19,,2304,09:00-18:00
2023-03-22,白塔公园,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,3879,09:00-18:00
2023-03-23,白塔公园,大雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2154,09:00-18:00
2023-03-24,白塔公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8639,09:00-18:00
2023-03-25,白塔公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5283,09:00-18:00
2023-03-26,白塔公园,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,3169,09:00-18:00
2023-03-27,白塔公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6118,09:00-18:00
2023-03-28,白塔公园,晴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,6176,09:00-18:00
2023-03-29,白塔公园,阴,24,,5163,09:00-18:00
2023-03-30,白塔公园,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7922,09:00-18:00
2023-03-31,白塔公园,雪,16,,703,09:00-18:00
2023-04-01,白塔公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,708,09:00-18:00
2023-04-02,白塔公园,中雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6552,09:00-18:00
2023-04-03,白塔公园,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3070,09:00-18:00
2023-04-04,白塔公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2215,09:00-18:00
2023-04-05,白塔公园,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,690,09:00-18:00
2023-04-06,白塔公园,多云,13,,2688,09:00-18:00
2023-04-07,白塔公园,晴,25,,9474,09:00-18:00
2023-04-08,白塔公园,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4320,09:00-18:00
2023-04-09,白塔公园,多云,27,,8681,09:00-18:00
2023-04-10,白塔公园,阴,23,,2215,09:00-18:00
2023-04-11,白塔公园,雪,1,,2533,09:00-18:00
2023-04-12,白塔公园,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2047,09:00-18:00
2023-04-13,白塔公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9138,09:00-18:00
2023-04-14,白塔公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3016,09:00-18:00
2023-04-15,白塔公园,晴,3,,2591,09:00-18:00
2023-04-16,白塔公园,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,7223,09:00-18:00
2023-04-17,白塔公园,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4035,09:00-18:00
2023-04-18,白塔公园,晴,12,,4503,09:00-18:00
2023-04-19,白塔公园,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4973,09:00-18:00
2023-04-20,白塔公园,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5917,09:00-18:00
2023-04-21,白塔公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,5080,09:00-18:00
2023-04-22,白塔公园,小雨,8,,710,09:00-18:00
2023-04-23,白塔公园,雪,22,,701,09:00-18:00
2023-04-24,白塔公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1726,09:00-18:00
2023-04-25,白塔公园,小雨,17,,810,09:00-18:00
2023-04-26,白塔公园,晴,18,,9080,09:00-18:00
2023-04-27,白塔公园,多云,15,,4011,09:00-18:00
2023-04-28,白塔公园,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,2231,09:00-18:00
2023-04-29,白塔公园,小雨,29,,6618,09:00-18:00
2023-04-30,白塔公园,多云,7,,6460,09:00-18:00
2023-05-01,白塔公园,雪,26,,9287,09:00-18:00
2023-05-02,白塔公园,晴,22,,5600,09:00-18:00
2023-05-03,白塔公园,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,2358,09:00-18:00
2023-05-04,白塔公园,雪,10,,2740,09:00-18:00
2023-05-05,白塔公园,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6200,09:00-18:00
2023-05-06,白塔公园,阴,33,,9272,09:00-18:00
2023-05-07,白塔公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5454,09:00-18:00
2023-05-08,白塔公园,雪,22,,6081,09:00-18:00
2023-05-09,白塔公园,阴,30,,6955,09:00-18:00
2023-05-10,白塔公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1959,09:00-18:00
2023-05-11,白塔公园,雪,19,,6752,09:00-18:00
2023-05-12,白塔公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,6808,09:00-18:00
2023-05-13,白塔公园,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9974,09:00-18:00
2023-05-14,白塔公园,小雨,8,,789,09:00-18:00
2023-05-15,白塔公园,中雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5532,09:00-18:00
2023-05-16,白塔公园,多云,7,,676,09:00-18:00
2023-05-17,白塔公园,雪,8,,8164,09:00-18:00
2023-05-18,白塔公园,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,890,09:00-18:00
2023-05-19,白塔公园,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,683,09:00-18:00
2023-05-20,白塔公园,雪,30,,8923,09:00-18:00
2023-05-21,白塔公园,小雨,34,,4307,09:00-18:00
2023-05-22,白塔公园,阴,4,,4053,09:00-18:00
2023-05-23,白塔公园,阴,4,,1902,09:00-18:00
2023-05-24,白塔公园,阴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,7592,09:00-18:00
2023-05-25,白塔公园,小雨,7,,2374,09:00-18:00
2023-05-26,白塔公园,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1463,09:00-18:00
2023-05-27,白塔公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8793,09:00-18:00
2023-05-28,白塔公园,阴,19,,8712,09:00-18:00
2023-05-29,白塔公园,小雨,28,,9694,09:00-18:00
2023-05-30,白塔公园,小雨,21,,1075,09:00-18:00
2023-05-31,白塔公园,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,4416,09:00-18:00
2023-06-01,白塔公园,雪,15,,5384,09:00-18:00
2023-06-02,白塔公园,晴,13,,8294,09:00-18:00
2023-06-03,白塔公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,586,09:00-18:00
2023-06-04,白塔公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,916,09:00-18:00
2023-06-05,白塔公园,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9471,09:00-18:00
2023-06-06,白塔公园,雪,16,,6539,09:00-18:00
2023-06-07,白塔公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,5378,09:00-18:00
2023-06-08,白塔公园,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,7803,09:00-18:00
2023-06-09,白塔公园,多云,20,,2978,09:00-18:00
2023-06-10,白塔公园,中雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5813,09:00-18:00
2023-06-11,白塔公园,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3290,09:00-18:00
2023-06-12,白塔公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,6390,09:00-18:00
2023-06-13,白塔公园,大雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4426,09:00-18:00
2023-06-14,白塔公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,5043,09:00-18:00
2023-06-15,白塔公园,多云,15,,4132,09:00-18:00
2023-06-16,白塔公园,晴,33,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1002,09:00-18:00
2023-06-17,白塔公园,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,9686,09:00-18:00
2023-06-18,白塔公园,雪,4,,7477,09:00-18:00
2023-06-19,白塔公园,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8273,09:00-18:00
2023-06-20,白塔公园,晴,1,,9417,09:00-18:00
2023-06-21,白塔公园,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7842,09:00-18:00
2023-06-22,白塔公园,多云,32,,2500,09:00-18:00
2023-06-23,白塔公园,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3962,09:00-18:00
2023-06-24,白塔公园,晴,16,,985,09:00-18:00
2023-06-25,白塔公园,多云,17,,9533,09:00-18:00
2023-06-26,白塔公园,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7381,09:00-18:00
2023-06-27,白塔公园,多云,22,,8666,09:00-18:00
2023-06-28,白塔公园,晴,28,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,6465,09:00-18:00
2023-06-29,白塔公园,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4361,09:00-18:00
2023-06-30,白塔公园,阴,8,,682,09:00-18:00
2023-07-01,白塔公园,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2476,09:00-18:00
2023-07-02,白塔公园,小雨,5,,6916,09:00-18:00
2023-07-03,白塔公园,雪,25,,1570,09:00-18:00
2023-07-04,白塔公园,阴,31,,5308,09:00-18:00
2023-07-05,白塔公园,阴,16,,7110,09:00-18:00
2023-07-06,白塔公园,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,703,09:00-18:00
2023-07-07,白塔公园,大雨,11,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1811,09:00-18:00
2023-07-08,白塔公园,多云,13,,2029,09:00-18:00
2023-07-09,白塔公园,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2009,09:00-18:00
2023-07-10,白塔公园,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4184,09:00-18:00
2023-07-11,白塔公园,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8624,09:00-18:00
2023-07-12,白塔公园,大雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9231,09:00-18:00
2023-07-13,白塔公园,雪,35,,8517,09:00-18:00
2023-07-14,白塔公园,雪,28,,5542,09:00-18:00
2023-07-15,白塔公园,小雨,25,,4823,09:00-18:00
2023-07-16,白塔公园,大雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4351,09:00-18:00
2023-07-17,白塔公园,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,4748,09:00-18:00
2023-07-18,白塔公园,小雨,28,,1737,09:00-18:00
2023-07-19,白塔公园,晴,12,,2455,09:00-18:00
2023-07-20,白塔公园,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,1592,09:00-18:00
2023-07-21,白塔公园,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,4941,09:00-18:00
2023-07-22,白塔公园,阴,3,,9867,09:00-18:00
2023-07-23,白塔公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4715,09:00-18:00
2023-07-24,白塔公园,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,5658,09:00-18:00
2023-07-25,白塔公园,雪,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,1952,09:00-18:00
2023-07-26,白塔公园,多云,2,,5216,09:00-18:00
2023-07-27,白塔公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,9538,09:00-18:00
2023-07-28,白塔公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5649,09:00-18:00
2023-07-29,白塔公园,阴,10,,8594,09:00-18:00
2023-07-30,白塔公园,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4656,09:00-18:00
2023-07-31,白塔公园,雪,3,,6855,09:00-18:00
2023-08-01,白塔公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7110,09:00-18:00
2023-08-02,白塔公园,晴,25,,6267,09:00-18:00
2023-08-03,白塔公园,晴,26,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7515,09:00-18:00
2023-08-04,白塔公园,雪,32,,8377,09:00-18:00
2023-08-05,白塔公园,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,8081,09:00-18:00
2023-08-06,白塔公园,阴,3,,5976,09:00-18:00
2023-08-07,白塔公园,多云,0,,8340,09:00-18:00
2023-08-08,白塔公园,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2965,09:00-18:00
2023-08-09,白塔公园,阴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,965,09:00-18:00
2023-08-10,白塔公园,阴,20,,7254,09:00-18:00
2023-08-11,白塔公园,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4999,09:00-18:00
2023-08-12,白塔公园,阴,31,,9560,09:00-18:00
2023-08-13,白塔公园,晴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,2956,09:00-18:00
2023-08-14,白塔公园,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8671,09:00-18:00
2023-08-15,白塔公园,多云,1,,8564,09:00-18:00
2023-08-16,白塔公园,小雨,19,,6584,09:00-18:00
2023-08-17,白塔公园,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6288,09:00-18:00
2023-08-18,白塔公园,多云,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7356,09:00-18:00
2023-08-19,白塔公园,雪,3,,6185,09:00-18:00
2023-08-20,白塔公园,小雨,8,,4934,09:00-18:00
2023-08-21,白塔公园,晴,-8,提供热饮服务;提醒游客注意保暖;增加室内休息区,2062,09:00-18:00
2023-08-22,白塔公园,小雨,28,,5130,09:00-18:00
2023-08-23,白塔公园,多云,17,,9280,09:00-18:00
2023-08-24,白塔公园,大雨,9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1965,09:00-18:00
2023-08-25,白塔公园,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2976,09:00-18:00
2023-08-26,白塔公园,晴,20,,8457,09:00-18:00
2023-08-27,白塔公园,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9792,09:00-18:00
2023-08-28,白塔公园,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,4869,09:00-18:00
2023-08-29,白塔公园,多云,9,,7791,09:00-18:00
2023-08-30,白塔公园,小雨,12,,3414,09:00-18:00
2023-08-31,白塔公园,阴,0,,7523,09:00-18:00
2023-09-01,白塔公园,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,5345,09:00-18:00
2023-09-02,白塔公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1315,09:00-18:00
2023-09-03,白塔公园,中雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6835,09:00-18:00
2023-09-04,白塔公园,晴,22,,4613,09:00-18:00
2023-09-05,白塔公园,小雨,3,,5606,09:00-18:00
2023-09-06,白塔公园,大雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,714,09:00-18:00
2023-09-07,白塔公园,晴,2,,9174,09:00-18:00
2023-09-08,白塔公园,中雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7158,09:00-18:00
2023-09-09,白塔公园,阴,4,,552,09:00-18:00
2023-09-10,白塔公园,阴,31,,4087,09:00-18:00
2023-09-11,白塔公园,小雨,1,,6958,09:00-18:00
2023-09-12,白塔公园,雪,24,,7649,09:00-18:00
2023-09-13,白塔公园,晴,13,,5892,09:00-18:00
2023-09-14,白塔公园,大雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4557,09:00-18:00
2023-09-15,白塔公园,小雨,35,,4563,09:00-18:00
2023-09-16,白塔公园,大雨,12,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8435,09:00-18:00
2023-09-17,白塔公园,大雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5373,09:00-18:00
2023-09-18,白塔公园,中雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2284,09:00-18:00
2023-09-19,白塔公园,小雨,15,,5633,09:00-18:00
2023-09-20,白塔公园,阴,3,,8211,09:00-18:00
2023-09-21,白塔公园,阴,26,,8904,09:00-18:00
2023-09-22,白塔公园,晴,21,,5072,09:00-18:00
