日期,景点名称,天气状况,温度,建议,预计客流量,最佳营业时间
2023-06-08,朝阳凤凰山风景区,晴,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8464,09:00-18:00
2023-06-09,朝阳凤凰山风景区,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,7835,09:00-18:00
2023-06-10,朝阳凤凰山风景区,雪,24,,6375,09:00-18:00
2023-06-11,朝阳凤凰山风景区,小雨,24,,5602,09:00-18:00
2023-06-12,朝阳凤凰山风景区,多云,11,,6309,09:00-18:00
2023-06-13,朝阳凤凰山风景区,多云,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,933,09:00-18:00
2023-06-14,朝阳凤凰山风景区,小雨,19,,6175,09:00-18:00
2023-06-15,朝阳凤凰山风景区,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,1762,09:00-18:00
2023-06-16,朝阳凤凰山风景区,雪,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,7152,09:00-18:00
2023-06-17,朝阳凤凰山风景区,晴,6,,7606,09:00-18:00
2023-06-18,朝阳凤凰山风景区,阴,21,,912,09:00-18:00
2023-06-19,朝阳凤凰山风景区,小雨,20,,9774,09:00-18:00
2023-06-20,朝阳凤凰山风景区,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,5008,09:00-18:00
2023-06-21,朝阳凤凰山风景区,晴,6,,4562,09:00-18:00
2023-06-22,朝阳凤凰山风景区,晴,0,,4706,09:00-18:00
2023-06-23,朝阳凤凰山风景区,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7528,09:00-18:00
2023-06-24,朝阳凤凰山风景区,小雨,5,,3821,09:00-18:00
2023-06-25,朝阳凤凰山风景区,小雨,18,,6405,09:00-18:00
2023-06-26,朝阳凤凰山风景区,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5583,09:00-18:00
2023-06-27,朝阳凤凰山风景区,雪,16,,1519,09:00-18:00
2023-06-28,朝阳凤凰山风景区,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9390,09:00-18:00
2023-06-29,朝阳凤凰山风景区,雪,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,2379,09:00-18:00
2023-06-30,朝阳凤凰山风景区,晴,10,,7452,09:00-18:00
2023-07-01,朝阳凤凰山风景区,雪,26,,5677,09:00-18:00
2023-07-02,朝阳凤凰山风景区,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7112,09:00-18:00
2023-07-03,朝阳凤凰山风景区,雪,11,,9646,09:00-18:00
2023-07-04,朝阳凤凰山风景区,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3921,09:00-18:00
2023-07-05,朝阳凤凰山风景区,大雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1396,09:00-18:00
2023-07-06,朝阳凤凰山风景区,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2159,09:00-18:00
2023-07-07,朝阳凤凰山风景区,多云,15,,7143,09:00-18:00
2023-07-08,朝阳凤凰山风景区,晴,18,,6565,09:00-18:00
2023-07-09,朝阳凤凰山风景区,多云,26,,7528,09:00-18:00
2023-07-10,朝阳凤凰山风景区,雪,10,,631,09:00-18:00
2023-07-11,朝阳凤凰山风景区,多云,18,,9973,09:00-18:00
2023-07-12,朝阳凤凰山风景区,阴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,8631,09:00-18:00
2023-07-13,朝阳凤凰山风景区,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7388,09:00-18:00
2023-07-14,朝阳凤凰山风景区,阴,28,,4572,09:00-18:00
2023-07-15,朝阳凤凰山风景区,小雨,12,,7298,09:00-18:00
2023-07-16,朝阳凤凰山风景区,阴,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,2995,09:00-18:00
2023-07-17,朝阳凤凰山风景区,阴,0,,8425,09:00-18:00
2023-07-18,朝阳凤凰山风景区,晴,7,,9204,09:00-18:00
2023-07-19,朝阳凤凰山风景区,小雨,12,,3641,09:00-18:00
2023-07-20,朝阳凤凰山风景区,小雨,26,,3807,09:00-18:00
2023-07-21,朝阳凤凰山风景区,小雨,10,,1005,09:00-18:00
2023-07-22,朝阳凤凰山风景区,多云,9,,3385,09:00-18:00
2023-07-23,朝阳凤凰山风景区,小雨,5,,4772,09:00-18:00
2023-07-24,朝阳凤凰山风景区,雪,2,,3681,09:00-18:00
2023-07-25,朝阳凤凰山风景区,阴,24,,4112,09:00-18:00
2023-07-26,朝阳凤凰山风景区,晴,0,,4417,09:00-18:00
2023-07-27,朝阳凤凰山风景区,多云,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,8761,09:00-18:00
2023-07-28,朝阳凤凰山风景区,晴,10,,1428,09:00-18:00
2023-07-29,朝阳凤凰山风景区,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2823,09:00-18:00
2023-07-30,朝阳凤凰山风景区,中雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6482,09:00-18:00
2023-07-31,朝阳凤凰山风景区,多云,4,,1850,09:00-18:00
2023-08-01,朝阳凤凰山风景区,多云,35,,6403,09:00-18:00
2023-08-02,朝阳凤凰山风景区,中雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9395,09:00-18:00
2023-08-03,朝阳凤凰山风景区,阴,31,,2067,09:00-18:00
2023-08-04,朝阳凤凰山风景区,大雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2142,09:00-18:00
2023-08-05,朝阳凤凰山风景区,小雨,17,,6314,09:00-18:00
2023-08-06,朝阳凤凰山风景区,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3543,09:00-18:00
2023-08-07,朝阳凤凰山风景区,多云,29,,7968,09:00-18:00
2023-08-08,朝阳凤凰山风景区,多云,0,,3627,09:00-18:00
2023-08-09,朝阳凤凰山风景区,大雨,30,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2173,09:00-18:00
2023-08-10,朝阳凤凰山风景区,多云,25,,5146,09:00-18:00
2023-08-11,朝阳凤凰山风景区,小雨,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2707,09:00-18:00
2023-08-12,朝阳凤凰山风景区,阴,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,8832,09:00-18:00
2023-08-13,朝阳凤凰山风景区,小雨,16,,7102,09:00-18:00
2023-08-14,朝阳凤凰山风景区,雪,10,,5712,09:00-18:00
2023-08-15,朝阳凤凰山风景区,晴,22,,8321,09:00-18:00
2023-08-16,朝阳凤凰山风景区,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5727,09:00-18:00
2023-08-17,朝阳凤凰山风景区,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4426,09:00-18:00
2023-08-18,朝阳凤凰山风景区,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7833,09:00-18:00
2023-08-19,朝阳凤凰山风景区,小雨,24,,3465,09:00-18:00
2023-08-20,朝阳凤凰山风景区,阴,28,,8705,09:00-18:00
2023-08-21,朝阳凤凰山风景区,晴,10,,5379,09:00-18:00
2023-08-22,朝阳凤凰山风景区,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,7183,09:00-18:00
2023-08-23,朝阳凤凰山风景区,多云,13,,9919,09:00-18:00
2023-08-24,朝阳凤凰山风景区,雪,34,,3206,09:00-18:00
2023-08-25,朝阳凤凰山风景区,大雨,-1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2773,09:00-18:00
2023-08-26,朝阳凤凰山风景区,阴,33,,8467,09:00-18:00
2023-08-27,朝阳凤凰山风景区,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,8993,09:00-18:00
2023-08-28,朝阳凤凰山风景区,小雨,27,,4758,09:00-18:00
2023-08-29,朝阳凤凰山风景区,大雨,0,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2603,09:00-18:00
2023-08-30,朝阳凤凰山风景区,阴,7,,1556,09:00-18:00
2023-08-31,朝阳凤凰山风景区,小雨,5,,8734,09:00-18:00
2023-09-01,朝阳凤凰山风景区,大雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1416,09:00-18:00
2023-09-02,朝阳凤凰山风景区,雪,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,2298,09:00-18:00
2023-09-03,朝阳凤凰山风景区,晴,12,,3898,09:00-18:00
2023-09-04,朝阳凤凰山风景区,小雨,19,,2946,09:00-18:00
2023-09-05,朝阳凤凰山风景区,小雨,13,,4312,09:00-18:00
2023-09-06,朝阳凤凰山风景区,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3449,09:00-18:00
2023-09-07,朝阳凤凰山风景区,小雨,5,,4202,09:00-18:00
2023-09-08,朝阳凤凰山风景区,多云,26,,1816,09:00-18:00
2023-09-09,朝阳凤凰山风景区,小雨,9,,6967,09:00-18:00
2023-09-10,朝阳凤凰山风景区,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,510,09:00-18:00
2023-09-11,朝阳凤凰山风景区,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9184,09:00-18:00
2023-09-12,朝阳凤凰山风景区,小雨,12,,3351,09:00-18:00
2023-09-13,朝阳凤凰山风景区,多云,27,,5760,09:00-18:00
2023-09-14,朝阳凤凰山风景区,多云,3,,1039,09:00-18:00
2023-09-15,朝阳凤凰山风景区,多云,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,6076,09:00-18:00
2023-09-16,朝阳凤凰山风景区,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9151,09:00-18:00
2023-09-17,朝阳凤凰山风景区,小雨,26,,8947,09:00-18:00
2023-09-18,朝阳凤凰山风景区,晴,24,,6656,09:00-18:00
2023-09-19,朝阳凤凰山风景区,雪,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,9098,09:00-18:00
2023-09-20,朝阳凤凰山风景区,多云,21,,6813,09:00-18:00
2023-09-21,朝阳凤凰山风景区,大雨,26,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,865,09:00-18:00
2023-09-22,朝阳凤凰山风景区,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7725,09:00-18:00
2023-09-23,朝阳凤凰山风景区,小雨,20,,1362,09:00-18:00
2023-09-24,朝阳凤凰山风景区,晴,12,,2801,09:00-18:00
2023-09-25,朝阳凤凰山风景区,雪,16,,4896,09:00-18:00
2023-09-26,朝阳凤凰山风景区,大雨,32,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4431,09:00-18:00
2023-09-27,朝阳凤凰山风景区,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3030,09:00-18:00
2023-09-28,朝阳凤凰山风景区,小雨,15,,5825,09:00-18:00
2023-09-29,朝阳凤凰山风景区,大雨,-9,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,711,09:00-18:00
2023-09-30,朝阳凤凰山风景区,雪,20,,2228,09:00-18:00
2023-10-01,朝阳凤凰山风景区,中雨,34,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4552,09:00-18:00
2023-10-02,朝阳凤凰山风景区,晴,25,,8293,09:00-18:00
2023-10-03,朝阳凤凰山风景区,中雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1800,09:00-18:00
2023-10-04,朝阳凤凰山风景区,中雨,29,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8253,09:00-18:00
2023-10-05,朝阳凤凰山风景区,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9072,09:00-18:00
2023-10-06,朝阳凤凰山风景区,阴,35,,8721,09:00-18:00
2023-10-07,朝阳凤凰山风景区,晴,10,,5812,09:00-18:00
2023-10-08,朝阳凤凰山风景区,多云,3,,5778,09:00-18:00
2023-10-09,朝阳凤凰山风景区,晴,10,,6925,09:00-18:00
2023-10-10,朝阳凤凰山风景区,大雨,7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4035,09:00-18:00
2023-10-11,朝阳凤凰山风景区,多云,31,,1694,09:00-18:00
2023-10-12,朝阳凤凰山风景区,晴,5,,6486,09:00-18:00
2023-10-13,朝阳凤凰山风景区,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5625,09:00-18:00
2023-10-14,朝阳凤凰山风景区,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8944,09:00-18:00
2023-10-15,朝阳凤凰山风景区,小雨,18,,3952,09:00-18:00
2023-10-16,朝阳凤凰山风景区,小雨,25,,3906,09:00-18:00
2023-10-17,朝阳凤凰山风景区,中雨,31,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8055,09:00-18:00
2023-10-18,朝阳凤凰山风景区,中雨,21,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9048,09:00-18:00
2023-10-19,朝阳凤凰山风景区,晴,12,,8612,09:00-18:00
2023-10-20,朝阳凤凰山风景区,阴,14,,5195,09:00-18:00
2023-10-21,朝阳凤凰山风景区,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,540,09:00-18:00
2023-10-22,朝阳凤凰山风景区,阴,23,,4838,09:00-18:00
2023-10-23,朝阳凤凰山风景区,阴,2,,9984,09:00-18:00
2023-10-24,朝阳凤凰山风景区,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,1278,09:00-18:00
2023-10-25,朝阳凤凰山风景区,雪,17,,2027,09:00-18:00
2023-10-26,朝阳凤凰山风景区,雪,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,5274,09:00-18:00
2023-10-27,朝阳凤凰山风景区,阴,32,,9584,09:00-18:00
2023-10-28,朝阳凤凰山风景区,小雨,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,9440,09:00-18:00
2023-10-29,朝阳凤凰山风景区,多云,34,,8767,09:00-18:00
2023-10-30,朝阳凤凰山风景区,中雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6175,09:00-18:00
2023-10-31,朝阳凤凰山风景区,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3771,09:00-18:00
2023-11-01,朝阳凤凰山风景区,雪,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,5869,09:00-18:00
2023-11-02,朝阳凤凰山风景区,多云,25,,7448,09:00-18:00
2023-11-03,朝阳凤凰山风景区,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7674,09:00-18:00
2023-11-04,朝阳凤凰山风景区,雪,10,,2004,09:00-18:00
2023-11-05,朝阳凤凰山风景区,多云,3,,7844,09:00-18:00
2023-11-06,朝阳凤凰山风景区,晴,3,,1243,09:00-18:00
2023-11-07,朝阳凤凰山风景区,雪,28,,6303,09:00-18:00
2023-11-08,朝阳凤凰山风景区,阴,29,,9614,09:00-18:00
2023-11-09,朝阳凤凰山风景区,晴,5,,713,09:00-18:00
2023-11-10,朝阳凤凰山风景区,多云,34,,2769,09:00-18:00
2023-11-11,朝阳凤凰山风景区,大雨,19,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5840,09:00-18:00
2023-11-12,朝阳凤凰山风景区,阴,7,,1585,09:00-18:00
2023-11-13,朝阳凤凰山风景区,晴,20,,3964,09:00-18:00
2023-11-14,朝阳凤凰山风景区,晴,21,,1352,09:00-18:00
2023-11-15,朝阳凤凰山风景区,小雨,14,,7187,09:00-18:00
2023-11-16,朝阳凤凰山风景区,小雨,24,,2083,09:00-18:00
2023-11-17,朝阳凤凰山风景区,阴,12,,6811,09:00-18:00
2023-11-18,朝阳凤凰山风景区,阴,2,,9827,09:00-18:00
2023-11-19,朝阳凤凰山风景区,多云,5,,9265,09:00-18:00
2023-11-20,朝阳凤凰山风景区,大雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4882,09:00-18:00
2023-11-21,朝阳凤凰山风景区,阴,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,8903,09:00-18:00
2023-11-22,朝阳凤凰山风景区,中雨,17,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7232,09:00-18:00
2023-11-23,朝阳凤凰山风景区,小雨,35,,4555,09:00-18:00
2023-11-24,朝阳凤凰山风景区,雪,28,,6897,09:00-18:00
2023-11-25,朝阳凤凰山风景区,大雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3014,09:00-18:00
2023-11-26,朝阳凤凰山风景区,中雨,13,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1196,09:00-18:00
2023-11-27,朝阳凤凰山风景区,小雨,28,,5593,09:00-18:00
2023-11-28,朝阳凤凰山风景区,小雨,29,,3279,09:00-18:00
2023-11-29,朝阳凤凰山风景区,小雨,-10,提供热饮服务;提醒游客注意保暖;增加室内休息区,4363,09:00-18:00
2023-11-30,朝阳凤凰山风景区,晴,4,,6715,09:00-18:00
2023-12-01,朝阳凤凰山风景区,小雨,10,,8167,09:00-18:00
2023-12-02,朝阳凤凰山风景区,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2371,09:00-18:00
2023-12-03,朝阳凤凰山风景区,雪,33,,7367,09:00-18:00
2023-12-04,朝阳凤凰山风景区,雪,6,,7570,09:00-18:00
2023-12-05,朝阳凤凰山风景区,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3377,09:00-18:00
2023-12-06,朝阳凤凰山风景区,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,3822,09:00-18:00
2023-12-07,朝阳凤凰山风景区,阴,28,,6796,09:00-18:00
2023-12-08,朝阳凤凰山风景区,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7751,09:00-18:00
2023-12-09,朝阳凤凰山风景区,中雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2379,09:00-18:00
2023-12-10,朝阳凤凰山风景区,大雨,24,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9580,09:00-18:00
2023-12-11,朝阳凤凰山风景区,中雨,18,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8441,09:00-18:00
2023-12-12,朝阳凤凰山风景区,雪,9,,6839,09:00-18:00
2023-12-13,朝阳凤凰山风景区,小雨,34,,9662,09:00-18:00
2023-12-14,朝阳凤凰山风景区,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5296,09:00-18:00
2023-12-15,朝阳凤凰山风景区,阴,1,,7825,09:00-18:00
2023-12-16,朝阳凤凰山风景区,小雨,2,,3630,09:00-18:00
2023-12-17,朝阳凤凰山风景区,中雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3399,09:00-18:00
2023-12-18,朝阳凤凰山风景区,晴,21,,3216,09:00-18:00
2023-12-19,朝阳凤凰山风景区,多云,11,,3464,09:00-18:00
2023-12-20,朝阳凤凰山风景区,雪,24,,2487,09:00-18:00
2023-12-21,朝阳凤凰山风景区,中雨,5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,4477,09:00-18:00
2023-12-22,朝阳凤凰山风景区,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,3924,09:00-18:00
2023-12-23,朝阳凤凰山风景区,阴,26,,2713,09:00-18:00
2023-12-24,朝阳凤凰山风景区,大雨,-3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8870,09:00-18:00
2023-12-25,朝阳凤凰山风景区,晴,31,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7443,09:00-18:00
2023-12-26,朝阳凤凰山风景区,多云,23,,4552,09:00-18:00
2023-12-27,朝阳凤凰山风景区,中雨,14,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1752,09:00-18:00
2023-12-28,朝阳凤凰山风景区,阴,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,5756,09:00-18:00
2023-12-29,朝阳凤凰山风景区,中雨,28,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6489,09:00-18:00
2023-12-30,朝阳凤凰山风景区,小雨,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,1736,09:00-18:00
2023-12-31,朝阳凤凰山风景区,多云,17,,6910,09:00-18:00
2013-01-01,龙腾温泉度假村,晴,-4,提供热饮服务;提醒游客注意保暖;增加室内休息区,5451,09:00-18:00
2013-01-02,龙腾温泉度假村,阴,20,,1602,09:00-18:00
2013-01-03,龙腾温泉度假村,阴,25,,9844,09:00-18:00
2013-01-04,龙腾温泉度假村,小雨,11,,613,09:00-18:00
2013-01-05,龙腾温泉度假村,阴,15,,4665,09:00-18:00
2013-01-06,龙腾温泉度假村,多云,30,,3978,09:00-18:00
2013-01-07,龙腾温泉度假村,多云,31,,5206,09:00-18:00
2013-01-08,龙腾温泉度假村,雪,16,,8932,09:00-18:00
2013-01-09,龙腾温泉度假村,小雨,17,,9467,09:00-18:00
2013-01-10,龙腾温泉度假村,阴,6,,2932,09:00-18:00
2013-01-11,龙腾温泉度假村,中雨,20,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,2563,09:00-18:00
2013-01-12,龙腾温泉度假村,多云,8,,4271,09:00-18:00
2013-01-13,龙腾温泉度假村,多云,-1,提供热饮服务;提醒游客注意保暖;增加室内休息区,6784,09:00-18:00
2013-01-14,龙腾温泉度假村,多云,32,,3061,09:00-18:00
2013-01-15,龙腾温泉度假村,中雨,-2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1989,09:00-18:00
2013-01-16,龙腾温泉度假村,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,634,09:00-18:00
2013-01-17,龙腾温泉度假村,小雨,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,2012,09:00-18:00
2013-01-18,龙腾温泉度假村,多云,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,8996,09:00-18:00
2013-01-19,龙腾温泉度假村,晴,21,,7982,09:00-18:00
2013-01-20,龙腾温泉度假村,多云,13,,9452,09:00-18:00
2013-01-21,龙腾温泉度假村,雪,18,,4773,09:00-18:00
2013-01-22,龙腾温泉度假村,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,4230,09:00-18:00
2013-01-23,龙腾温泉度假村,多云,34,,8529,09:00-18:00
2013-01-24,龙腾温泉度假村,晴,23,,7266,09:00-18:00
2013-01-25,龙腾温泉度假村,阴,-6,提供热饮服务;提醒游客注意保暖;增加室内休息区,7979,09:00-18:00
2013-01-26,龙腾温泉度假村,多云,19,,8050,09:00-18:00
2013-01-27,龙腾温泉度假村,晴,35,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,2293,09:00-18:00
2013-01-28,龙腾温泉度假村,阴,2,,7487,09:00-18:00
2013-01-29,龙腾温泉度假村,晴,32,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,5701,09:00-18:00
2013-01-30,龙腾温泉度假村,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,1023,09:00-18:00
2013-01-31,龙腾温泉度假村,晴,29,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,8418,09:00-18:00
2013-02-01,龙腾温泉度假村,中雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3568,09:00-18:00
2013-02-02,龙腾温泉度假村,中雨,-7,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8850,09:00-18:00
2013-02-03,龙腾温泉度假村,阴,30,,2475,09:00-18:00
2013-02-04,龙腾温泉度假村,大雨,1,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,8547,09:00-18:00
2013-02-05,龙腾温泉度假村,大雨,6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,1368,09:00-18:00
2013-02-06,龙腾温泉度假村,中雨,-5,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,6274,09:00-18:00
2013-02-07,龙腾温泉度假村,雪,-9,提供热饮服务;提醒游客注意保暖;增加室内休息区,5693,09:00-18:00
2013-02-08,龙腾温泉度假村,阴,20,,1699,09:00-18:00
2013-02-09,龙腾温泉度假村,中雨,-4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7660,09:00-18:00
2013-02-10,龙腾温泉度假村,阴,3,,8326,09:00-18:00
2013-02-11,龙腾温泉度假村,阴,19,,1337,09:00-18:00
2013-02-12,龙腾温泉度假村,中雨,35,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9844,09:00-18:00
2013-02-13,龙腾温泉度假村,小雨,-7,提供热饮服务;提醒游客注意保暖;增加室内休息区,1434,09:00-18:00
2013-02-14,龙腾温泉度假村,阴,34,,4538,09:00-18:00
2013-02-15,龙腾温泉度假村,大雨,-6,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7016,09:00-18:00
2013-02-16,龙腾温泉度假村,多云,-3,提供热饮服务;提醒游客注意保暖;增加室内休息区,9994,09:00-18:00
2013-02-17,龙腾温泉度假村,大雨,15,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5137,09:00-18:00
2013-02-18,龙腾温泉度假村,晴,5,,8744,09:00-18:00
2013-02-19,龙腾温泉度假村,雪,11,,3381,09:00-18:00
2013-02-20,龙腾温泉度假村,大雨,2,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,514,09:00-18:00
2013-02-21,龙腾温泉度假村,晴,1,,1984,09:00-18:00
2013-02-22,龙腾温泉度假村,小雨,7,,5539,09:00-18:00
2013-02-23,龙腾温泉度假村,中雨,10,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,5878,09:00-18:00
2013-02-24,龙腾温泉度假村,晴,18,,4790,09:00-18:00
2013-02-25,龙腾温泉度假村,中雨,27,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3495,09:00-18:00
2013-02-26,龙腾温泉度假村,多云,30,,4568,09:00-18:00
2013-02-27,龙腾温泉度假村,阴,10,,7345,09:00-18:00
2013-02-28,龙腾温泉度假村,晴,27,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,7696,09:00-18:00
2013-03-01,龙腾温泉度假村,晴,20,,4703,09:00-18:00
2013-03-02,龙腾温泉度假村,大雨,3,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9982,09:00-18:00
2013-03-03,龙腾温泉度假村,中雨,16,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9522,09:00-18:00
2013-03-04,龙腾温泉度假村,多云,23,,6051,09:00-18:00
2013-03-05,龙腾温泉度假村,中雨,4,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,9935,09:00-18:00
2013-03-06,龙腾温泉度假村,大雨,33,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,3772,09:00-18:00
2013-03-07,龙腾温泉度假村,阴,35,,7029,09:00-18:00
2013-03-08,龙腾温泉度假村,晴,34,增加遮阳设施;准备充足的饮用水;调整工作人员排班，增加中午时段的人手,3010,09:00-18:00
2013-03-09,龙腾温泉度假村,阴,11,,8191,09:00-18:00
2013-03-10,龙腾温泉度假村,雪,31,,1365,09:00-18:00
2013-03-11,龙腾温泉度假村,晴,-5,提供热饮服务;提醒游客注意保暖;增加室内休息区,3454,09:00-18:00
2013-03-12,龙腾温泉度假村,雪,4,,3316,09:00-18:00
2013-03-13,龙腾温泉度假村,中雨,25,准备雨具租赁服务;检查排水系统;安排室内活动作为备选,7658,09:00-18:00
2013-03-14,龙腾温泉度假村,小雨,-2,提供热饮服务;提醒游客注意保暖;增加室内休息区,1779,09:00-18:00
2013-03-15,龙腾温泉度假村,晴,9,,1179,09:00-18:00
